     eType,  uiId,     Hits,  TotalTime,                                   GUID, Name
 Dxgkernel,  2161,      207,      11187, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkSubmitSignalSyncObjectsToHwQueue
 Dxgkernel,  2162,     3475,     272256, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkSubmitWaitForSyncObjectsToHwQueue
 Dxgkernel,  2189,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkFlushPresentHistory
 Dxgkernel,  2190,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkSignalSynchronizationObjectFromGpu
 Dxgkernel,  2191,     5702,     363108, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkSignalSynchronizationObjectFromGpu2
 Dxgkernel,  2192,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkGetDWMVerticalBlankEvent
 Dxgkernel,  2193,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkGetDpiOverrideForSource
 Dxgkernel,  2194,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkProcessLockScreen
 Dxgkernel,  2195,        2,        518, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkStatusChangeNotify
 Dxgkernel,  2196,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkSessionConnected
 Dxgkernel,  2197,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkPreSessionDisconnected
 Dxgkernel,  2198,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkSessionDisconnected
 Dxgkernel,  2199,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkSessionReconnected
 Dxgkernel,  2200,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkAddSurfaceToSwapChain
 Dxgkernel,  2201,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkRemoveSurfaceFromSwapChain
 Dxgkernel,  2202,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkUnOrderedPresentSwapChain
 Dxgkernel,  2203,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkGetProcessList
 Dxgkernel,  2204,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkOpenSyncObjectNtHandleFromName
 Dxgkernel,  2205,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkOpenBundleObjectNtHandleFromName
 Dxgkernel,  2206,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCreateTrackedWorkload
 Dxgkernel,  2207,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkDestroyTrackedWorkload
 Dxgkernel,  2208,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkDuplicateHandle
 Dxgkernel,  2209,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkpProcessVSyncPhaseThread
 Dxgkernel,  2210,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkTrimProcessCommitment
 Dxgkernel,  2211,       35,       3995, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkpProcessStatusChangeWork
 Dxgkernel,  2212,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkEnumAdapters3
 Dxgkernel,  2213,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkDisplayPortOperation
 Dxgkernel,  2214,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkRegisterVailProcess
 Dxgkernel,  2215,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkVailPromoteCompositionSurface
 Dxgkernel,  2216,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkVailConnect
 Dxgkernel,  2217,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkVailDisonnect
 Dxgkernel,  2218,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkVmBusSendAsyncMessage
 Dxgkernel,  2219,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkVmBusSendAsyncPacket
 Dxgkernel,  2220,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCreateDoorbell
 Dxgkernel,  2221,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkDestroyDoorbell
 Dxgkernel,  2222,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkConnectDoorbell
 Dxgkernel,  2223,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkNotifyWorkSubmission
 Dxgkernel,  2224,        6,        134, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkIsFeatureEnabled
 Dxgkernel,  3000,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddCreate
 Dxgkernel,  3001,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddDestroy
 Dxgkernel,  3002,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddEnable
 Dxgkernel,  3003,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddDisable
 Dxgkernel,  3004,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddGetDisplayModeList
 Dxgkernel,  3005,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddGetDriverCaps
 Dxgkernel,  3006,        1,         66, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddLock
 Dxgkernel,  3007,        1,         60, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddUnlock
 Dxgkernel,  3008,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddPresent
 Dxgkernel,  3009,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSetGammaRamp
 Dxgkernel,  3010,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSetPalette
 Dxgkernel,  3011,     4746,     194733, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSetPointerPosition
 Dxgkernel,  3012,      330,     158861, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSetPointerShape
 Dxgkernel,  3013,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddTerminateThread
 Dxgkernel,  3014,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSetOrigin
 Dxgkernel,  3015,      609,     800099, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddWaitForVerticalBlankEvent
 Dxgkernel,  3016,       18,       1338, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSyncGPUAccess
 Dxgkernel,  3017,        5,       2987, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddCreateAllocation
 Dxgkernel,  3018,        7,      18605, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddDestroyAllocation
 Dxgkernel,  3019,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddBltToPrimary
 Dxgkernel,  3020,      191,      39012, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddGdiCommand
 Dxgkernel,  3021,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvBitBlt
 Dxgkernel,  3022,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvColorFill
 Dxgkernel,  3023,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvStrokePath
 Dxgkernel,  3024,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvAlphaBlend
 Dxgkernel,  3025,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvLineTo
 Dxgkernel,  3026,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvFillPath
 Dxgkernel,  3027,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvStrokeAndFillPath
 Dxgkernel,  3028,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvStretchBltROP
 Dxgkernel,  3029,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvPlgBlt
 Dxgkernel,  3030,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvStretchBlt
 Dxgkernel,  3031,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvTextOut
 Dxgkernel,  3032,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvGradientFill
 Dxgkernel,  3033,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddDrvTransparentBlt
 Dxgkernel,  3034,        4,       1922, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddOpenResource
 Dxgkernel,  3035,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddQueryResourceInfo
 Dxgkernel,  3036,      186,      15666, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSubmitPresentHistory
 Dxgkernel,  3037,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddCreateDeviceBitmap
 Dxgkernel,  3038,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddUpdateGdiMem
 Dxgkernel,  3039,        0,          0, {9792224B-86A9-4E2A-8ACA-2FB616FF6B3E}, DxgkCddAddCommand
 Dxgkernel,  3040,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddEnableLite
 Dxgkernel,  3041,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddAssertModeInternal
 Dxgkernel,  3042,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSetLiteModeChange
 Dxgkernel,  3043,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddPresentDisplayOnly
 Dxgkernel,  3044,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSignalGdiContext
 Dxgkernel,  3045,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddWaitGdiContext
 Dxgkernel,  3046,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSignalDxContext
 Dxgkernel,  3047,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddWaitDxContext
 Dxgkernel,  3048,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddStartDxInterop
 Dxgkernel,  3049,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddEndDxInterop
 Dxgkernel,  3050,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddAddD3DDirtyRect
 Dxgkernel,  3051,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddDxGdiInteropFailed
 Dxgkernel,  3052,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddSyncDxAccess
 Dxgkernel,  3053,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddFlushCpuCache
 Dxgkernel,  3054,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddLockMdlPages
 Dxgkernel,  3055,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddOpenResourceFromNtHandle
 Dxgkernel,  3056,        4,        106, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddQueryResourceInfoFromNtHandle
 Dxgkernel,  3057,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddUnlockMdlPages
 Dxgkernel,  3058,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCddTrimStagingSize
 Dxgkernel,  4000,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiAddDevice
 Dxgkernel,  4001,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiStartDevice
 Dxgkernel,  4002,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiStopDevice
 Dxgkernel,  4003,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiRemoveDevice
 Dxgkernel,  4004,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiDispatchIoRequest
 Dxgkernel,  4005,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiQueryChildRelations
 Dxgkernel,  4006,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiQueryChildStatus
 Dxgkernel,  4007,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiQueryDeviceDescriptor
 Dxgkernel,  4008,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiSetPowerState
 Dxgkernel,  4009,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiNotifyAcpiEvent
 Dxgkernel,  4010,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiUnload
 Dxgkernel,  4011,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiControlEtwLogging
 Dxgkernel,  4012,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiQueryInterface
 Dxgkernel,  4013,   395027,    9925064, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDpcForIsr
 Dxgkernel,  4014,   398108,   48776161, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiFdoMessageInterruptRoutine
 Dxgkernel,  4015,       10,         39, {802EC45A-1E99-4B83-9920-87C98277BA9D}, VidSchDdiNotifyInterrupt
 Dxgkernel,  4016,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, VidSchiCallNotifyInterruptAtISR
 Dxgkernel,  4017,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiStopDeviceAndReleasePostDisplayOwnershi
 Dxgkernel,  4018,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiGetChildContainerId
 Dxgkernel,  4019,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiDxgkDdiDdiNotifySurpriseRemoval
 Dxgkernel,  4020,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiFdoThermalActiveCooling
 Dxgkernel,  4021,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DpiFdoThermalPassiveCooling
 Dxgkernel,  4022,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCbIndicateChildStatus
 Dxgkernel,  5043,     8634,     441259, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DdiNotifyDpc
 Dxgkernel,  6000,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquiredPreferredMonitorSourceMode
 Dxgkernel,  6001,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseMonitorSourceMode
 Dxgkernel,  6002,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceGetNumSourceModes
 Dxgkernel,  6003,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireFirstSourceMode
 Dxgkernel,  6004,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireNextSourceMode
 Dxgkernel,  6005,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquirePinnedSourceMode
 Dxgkernel,  6006,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseSourceMode
 Dxgkernel,  6007,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfacePinSourceMode
 Dxgkernel,  6008,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceUnpinSourceMode
 Dxgkernel,  6009,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceGetNumTargetModes
 Dxgkernel,  6010,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireFirstTargetMode
 Dxgkernel,  6011,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireNextTargetMode
 Dxgkernel,  6012,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquriePinnedTargetMode
 Dxgkernel,  6013,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseTargetMode
 Dxgkernel,  6014,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceCompareTargetMode
 Dxgkernel,  6015,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfacePinTargetMode
 Dxgkernel,  6016,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceUnpinTargetMode
 Dxgkernel,  6017,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceIsTargetModeSupportedByMonitor
 Dxgkernel,  6018,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceGetNumPathsFromSource
 Dxgkernel,  6019,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceEnumPathTargetsFromSource
 Dxgkernel,  6020,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceGetPathSourceFromTarget
 Dxgkernel,  6021,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquirePath
 Dxgkernel,  6022,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleasePath
 Dxgkernel,  6023,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAddPath
 Dxgkernel,  6024,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceRemovePath
 Dxgkernel,  6025,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceRemoveAllPaths
 Dxgkernel,  6026,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfacePinScaling
 Dxgkernel,  6027,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceUnpinScaling
 Dxgkernel,  6028,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfacePinRotation
 Dxgkernel,  6029,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceUnpinRotation
 Dxgkernel,  6030,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceRecommendVidPnTopology
 Dxgkernel,  6031,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceFindFirstAvailableTarget
 Dxgkernel,  6032,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceRestoreFromLkgForSource
 Dxgkernel,  6033,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceGetTopology
 Dxgkernel,  6034,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireSourceModeSet
 Dxgkernel,  6035,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseSourceModeSet
 Dxgkernel,  6036,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireTargetModeSet
 Dxgkernel,  6037,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseTargetModeSet
 Dxgkernel,  6038,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireMonitorSourceModeSet
 Dxgkernel,  6039,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseMonitorSourceModeSet
 Dxgkernel,  6040,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceGetNumSources
 Dxgkernel,  6041,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireFirstSource
 Dxgkernel,  6042,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireNextSource
 Dxgkernel,  6043,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseSource
 Dxgkernel,  6044,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceGetNumTargets
 Dxgkernel,  6045,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireFirstTarget
 Dxgkernel,  6046,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireNextTarget
 Dxgkernel,  6047,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseTarget
 Dxgkernel,  6048,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireSourceSet
 Dxgkernel,  6049,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseSourceSet
 Dxgkernel,  6050,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceAcquireTargetSet
 Dxgkernel,  6051,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseTargetSet
 Dxgkernel,  6052,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceCreateVidPn
 Dxgkernel,  6053,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceCreateVidPnFromActive
 Dxgkernel,  6054,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceCreateVidPnCopy
 Dxgkernel,  6055,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceReleaseVidPn
 Dxgkernel,  6056,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceIsUsingDefaultMonitorProfile
 Dxgkernel,  6057,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceIsMonitorConnected
 Dxgkernel,  6058,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceRemoveCopyProtection
 Dxgkernel,  6059,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceGetPathImportance
 Dxgkernel,  6060,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceGetNumPaths
 Dxgkernel,  6061,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmInterfaceEnumPaths
 Dxgkernel,  8000,      332,     148534, {802EC45A-1E99-4B83-9920-87C98277BA9D}, ProbeAndLockPages
 Dxgkernel,  8001,      224,      37933, {802EC45A-1E99-4B83-9920-87C98277BA9D}, UnlockPages
 Dxgkernel,  8002,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, MapViewOfAllocation
 Dxgkernel,  8003,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, UnmapViewOfAllocation
 Dxgkernel,  8004,      282,       4706, {802EC45A-1E99-4B83-9920-87C98277BA9D}, ProcessHeapAllocate
 Dxgkernel,  8005,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, ProcessHeapRotate
 Dxgkernel,  8006,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, BootInt10ModeChange
 Dxgkernel,  8007,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, ResumeInt10ModeChange
 Dxgkernel,  8008,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, FlushAllocationCache
 Dxgkernel,  8009,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, NotifyVSync
 Dxgkernel, 11000,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkOutputDuplDXGDXGIKEYEDMUTEXOpenLocalMutex
 Dxgkernel, 11001,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkOutputDuplDXGDXGIKEYEDMUTEXDestroyLocalMutex
 Dxgkernel, 11002,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkOutputDuplAccumulateMetadata
 Dxgkernel, 12000,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, BLTQUEUE_Present
 Dxgkernel, 13050,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DxgkCbSendUserModeMessage
      DXVA,     0,        0,          0, {B4DE17A1-C5B2-44FE-86D5-D97A648114FF}, Decode Create Device
      DXVA,     1,        0,          0, {853EBDF2-4160-421D-8893-63DCEA4F18BB}, Decode Destroy Device
      DXVA,     2,        0,          0, {9FD1ACF6-44CB-4637-BC62-2C11A9608F90}, Decode Begin Frame
      DXVA,     3,        0,          0, {850AEB4C-D19A-4609-B3B4-BCBF0E22121E}, Decode Execute
      DXVA,     4,        0,          0, {57B128FB-72CB-4137-A575-D91FA3160897}, Decode Get Buffer
      DXVA,     5,        0,          0, {9FB3CB33-47DC-4899-98C8-C0C6CD7CD3CB}, Decode End Frame
      DXVA,     6,        0,          0, {895508C6-540D-4C87-98F8-8DCBF2DABB2A}, VideoProcess Create Device
      DXVA,     7,        0,          0, {F97F30B1-FB49-42C7-8EE8-88BDFA92D4E2}, VideoProcess Destroy Device
      DXVA,     8,        0,          0, {69089CC0-71AB-42D0-953A-2887BF05A8AF}, VideoProcess Blt
       DWM,     1,        0,          0, {966DEF4F-25FB-488A-B3D1-8760AB28A8C0}, Render
       DWM,     2,        0,          0, {0DE25C99-DDA4-4074-B914-BE14980CD237}, Present
       DWM,     3,        0,          0, {F906CA84-F5DB-4A2F-8BB1-509D656E9C23}, LPC Message
       DWM,     5,        0,          0, {B7C7F692-F2B4-447A-B5DF-FA6C314889AE}, Media UCE ProcessQueue
       DWM,     6,        0,          0, {DE51AE60-46AD-4CC0-9A29-426A87E88E9F}, Media UCE PreCompute
       DWM,     8,        0,          0, {4C48D6EF-AC14-4D84-BA37-49A94BA8D2AF}, Media UCE Present
       DWM,     9,        0,          0, {C914EE5B-07CD-422D-A2EB-7A44A550616C}, Media UCE ProcessPresentHistory
       DWM,    10,        0,          0, {76601D6D-C6D4-4E8D-AC6E-3F9B4F1745E0}, Media UCE Check Device State
 DWM_Frame,     0,        0,          0, {CDBF3DDB-AFCC-4001-AF16-9C792D4A4335}, Process Frame
mpDxgkernel,  7000,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetNumSourceModes
mpDxgkernel,  7001,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireFirstSourceMode
mpDxgkernel,  7002,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireNextSourceMode
mpDxgkernel,  7003,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquirePinnedSourceMode
